refund_id,order_id,refund_ts,refund_reason,refund_amount
1311,8637,2026-03-14 17:41:00,CUSTOMER_CANCEL,527.31
1312,8640,2026-03-14 16:29:00,CUSTOMER_CANCEL,398.91
1313,8645,2026-03-15 23:15:00,CUSTOMER_CANCEL,630.67
1314,8647,2026-03-15 15:46:00,CUSTOMER_CANCEL,640.7
1315,8657,2026-03-15 15:38:00,MISSING_ITEM,318.72
1316,8677,2026-03-15 16:14:00,CUSTOMER_CANCEL,320.48
1317,8683,2026-03-15 17:50:00,MISSING_ITEM,249.35
1318,8694,2026-03-15 14:07:00,CUSTOMER_CANCEL,298.34
1319,8702,2026-03-15 22:18:00,DELAY,174.15
1320,8707,2026-03-15 23:57:00,DELAY,535.43
1321,8714,2026-03-15 17:13:00,DELAY,581.49
1322,8719,2026-03-15 16:29:00,CUSTOMER_CANCEL,415.18
1323,8740,2026-03-15 13:46:00,CUSTOMER_CANCEL,211.34
1324,8743,2026-03-15 23:05:00,CUSTOMER_CANCEL,135.08
1325,8754,2026-03-15 17:57:00,MISSING_ITEM,313.21
1326,8755,2026-03-15 10:02:00,MISSING_ITEM,48.58
1327,8757,2026-03-15 23:15:00,CUSTOMER_CANCEL,182.04
1328,8758,2026-03-15 17:16:00,CUSTOMER_CANCEL,110.75
1329,8762,2026-03-16 00:23:00,DELAY,182.1
1330,8772,2026-03-16 18:20:00,CUSTOMER_CANCEL,701.83
1331,8774,2026-03-16 14:31:00,MISSING_ITEM,415.7
1332,8777,2026-03-16 10:36:00,CUSTOMER_CANCEL,403.07
1333,8784,2026-03-16 23:35:00,MISSING_ITEM,630.77
1334,8785,2026-03-16 17:22:00,CUSTOMER_CANCEL,342.19
1335,8789,2026-03-16 22:14:00,MISSING_ITEM,64.87
1336,8802,2026-03-16 09:56:00,DELAY,603.55
1337,8804,2026-03-16 14:25:00,CUSTOMER_CANCEL,719.87
1338,8805,2026-03-16 13:49:00,DELAY,229.07
1339,8809,2026-03-16 15:40:00,CUSTOMER_CANCEL,110.22
1340,8813,2026-03-16 21:57:00,CUSTOMER_CANCEL,282.54
1341,8825,2026-03-16 14:13:00,DELAY,741.61
1342,8839,2026-03-16 21:32:00,MISSING_ITEM,187.79
1343,8840,2026-03-17 01:43:00,MISSING_ITEM,201.68
1344,8841,2026-03-16 19:13:00,MISSING_ITEM,690.58
1345,8846,2026-03-16 20:03:00,CUSTOMER_CANCEL,159.97
1346,8860,2026-03-16 14:46:00,MISSING_ITEM,363.08
1347,8869,2026-03-16 15:55:00,CUSTOMER_CANCEL,149.56
1348,8874,2026-03-16 15:48:00,MISSING_ITEM,86.81
1349,8885,2026-03-16 10:02:00,DELAY,111.58
1350,8888,2026-03-16 10:18:00,CUSTOMER_CANCEL,157.29
1351,8890,2026-03-16 13:34:00,CUSTOMER_CANCEL,114.1
1352,8891,2026-03-16 16:41:00,DELAY,239.59
1353,8913,2026-03-16 22:02:00,DELAY,233.22
1354,8924,2026-03-16 11:35:00,CUSTOMER_CANCEL,276.96
1355,8934,2026-03-17 23:18:00,DELAY,322.75
1356,8938,2026-03-17 22:05:00,DELAY,170.07
1357,8939,2026-03-17 19:05:00,DELAY,265.98
1358,8940,2026-03-17 20:43:00,CUSTOMER_CANCEL,101.47
1359,8950,2026-03-17 11:21:00,MISSING_ITEM,509.89
1360,8956,2026-03-17 20:16:00,MISSING_ITEM,97.57
1361,8962,2026-03-17 22:08:00,DELAY,235.82
1362,8968,2026-03-17 12:28:00,CUSTOMER_CANCEL,336.1
1363,8969,2026-03-17 12:49:00,MISSING_ITEM,626.1
1364,8971,2026-03-17 22:03:00,DELAY,472.1
1365,8976,2026-03-17 14:47:00,DELAY,435.42
1366,8978,2026-03-17 16:59:00,CUSTOMER_CANCEL,209.77
1367,9002,2026-03-18 01:17:00,CUSTOMER_CANCEL,331.78
1368,9005,2026-03-17 13:10:00,MISSING_ITEM,200.53
1369,9028,2026-03-17 14:36:00,MISSING_ITEM,408.84
1370,9033,2026-03-17 10:18:00,DELAY,356.58
1371,9038,2026-03-17 21:15:00,CUSTOMER_CANCEL,440.25
1372,9056,2026-03-17 17:56:00,DELAY,581.16
1373,9057,2026-03-17 18:06:00,DELAY,279.18
1374,9071,2026-03-17 10:17:00,DELAY,605.41
1375,9073,2026-03-17 16:21:00,CUSTOMER_CANCEL,178.28
1376,9079,2026-03-17 22:05:00,DELAY,603.67
1377,9081,2026-03-17 15:16:00,MISSING_ITEM,467.76
1378,9083,2026-03-17 22:32:00,CUSTOMER_CANCEL,675.7
1379,9086,2026-03-18 01:39:00,CUSTOMER_CANCEL,146.14
1380,9089,2026-03-18 00:33:00,DELAY,102.11
1381,9093,2026-03-17 11:22:00,MISSING_ITEM,500.86
1382,9108,2026-03-17 20:34:00,DELAY,177.51
1383,9119,2026-03-18 22:09:00,DELAY,639.89
1384,9132,2026-03-18 14:07:00,CUSTOMER_CANCEL,229.37
1385,9135,2026-03-18 18:51:00,DELAY,598.6
1386,9140,2026-03-18 19:12:00,DELAY,579.8
1387,9143,2026-03-18 18:10:00,DELAY,594.78
1388,9144,2026-03-18 12:47:00,MISSING_ITEM,233.45
1389,9153,2026-03-18 20:02:00,DELAY,136.67
1390,9156,2026-03-18 19:23:00,DELAY,134.54
1391,9157,2026-03-18 23:38:00,CUSTOMER_CANCEL,214.94
1392,9158,2026-03-18 20:09:00,DELAY,463.3
1393,9167,2026-03-18 13:30:00,DELAY,164.43
1394,9170,2026-03-18 19:14:00,DELAY,442.47
1395,9173,2026-03-18 12:37:00,DELAY,267.52
1396,9188,2026-03-18 23:03:00,CUSTOMER_CANCEL,460.31
1397,9189,2026-03-18 21:30:00,CUSTOMER_CANCEL,105.45
1398,9228,2026-03-18 23:23:00,CUSTOMER_CANCEL,102.83
1399,9233,2026-03-18 15:09:00,MISSING_ITEM,262.23
1400,9248,2026-03-18 23:48:00,CUSTOMER_CANCEL,440.12
1401,9254,2026-03-19 00:11:00,MISSING_ITEM,340.95
1402,9258,2026-03-18 23:07:00,MISSING_ITEM,101.32
1403,9264,2026-03-18 20:07:00,DELAY,199.63
1404,9277,2026-03-19 00:19:00,CUSTOMER_CANCEL,289.17
1405,9285,2026-03-19 01:04:00,MISSING_ITEM,156.12
1406,9288,2026-03-18 21:08:00,CUSTOMER_CANCEL,435.98
1407,9294,2026-03-18 21:39:00,DELAY,308.69
1408,9299,2026-03-18 10:19:00,MISSING_ITEM,681.06
1409,9307,2026-03-18 16:42:00,DELAY,606.45
1410,9317,2026-03-18 13:40:00,MISSING_ITEM,141.58
1411,9332,2026-03-19 19:18:00,CUSTOMER_CANCEL,398.89
1412,9334,2026-03-19 22:16:00,CUSTOMER_CANCEL,518.46
1413,9343,2026-03-19 17:51:00,CUSTOMER_CANCEL,78.27
1414,9347,2026-03-19 22:28:00,CUSTOMER_CANCEL,243.08
1415,9363,2026-03-19 21:37:00,DELAY,307.5
1416,9366,2026-03-19 20:38:00,DELAY,399.95
1417,9375,2026-03-19 11:17:00,CUSTOMER_CANCEL,252.73
1418,9378,2026-03-19 12:51:00,DELAY,345.42
1419,9382,2026-03-19 12:18:00,DELAY,301.87
1420,9385,2026-03-19 09:54:00,MISSING_ITEM,219.88
1421,9393,2026-03-19 18:13:00,MISSING_ITEM,229.67
1422,9399,2026-03-19 12:19:00,DELAY,503.33
1423,9408,2026-03-19 14:38:00,MISSING_ITEM,208.0
1424,9410,2026-03-19 09:09:00,DELAY,310.43
1425,9436,2026-03-19 14:11:00,MISSING_ITEM,481.95
1426,9442,2026-03-19 17:54:00,MISSING_ITEM,262.37
1427,9447,2026-03-19 12:56:00,MISSING_ITEM,183.66
1428,9449,2026-03-19 17:10:00,CUSTOMER_CANCEL,443.11
1429,9452,2026-03-19 19:08:00,CUSTOMER_CANCEL,172.94
1430,9454,2026-03-19 22:45:00,MISSING_ITEM,97.36
1431,9458,2026-03-19 16:05:00,MISSING_ITEM,498.51
1432,9469,2026-03-19 18:49:00,CUSTOMER_CANCEL,417.67
1433,9473,2026-03-19 22:03:00,MISSING_ITEM,55.29
1434,9480,2026-03-19 12:42:00,CUSTOMER_CANCEL,394.91
1435,9499,2026-03-19 16:56:00,CUSTOMER_CANCEL,697.49
1436,9500,2026-03-19 23:33:00,CUSTOMER_CANCEL,197.47
1437,9503,2026-03-19 19:01:00,MISSING_ITEM,331.28
1438,9504,2026-03-19 19:36:00,CUSTOMER_CANCEL,503.32
1439,9525,2026-03-19 19:24:00,CUSTOMER_CANCEL,193.73
1440,9528,2026-03-19 13:29:00,MISSING_ITEM,307.2
1441,9529,2026-03-19 14:44:00,MISSING_ITEM,167.0
1442,9534,2026-03-19 22:03:00,DELAY,50.15
1443,9539,2026-03-20 11:45:00,MISSING_ITEM,703.0
1444,9542,2026-03-20 16:05:00,MISSING_ITEM,97.66
1445,9548,2026-03-20 18:35:00,MISSING_ITEM,726.04
1446,9550,2026-03-20 19:43:00,MISSING_ITEM,358.75
1447,9562,2026-03-20 18:13:00,DELAY,184.95
1448,9566,2026-03-20 10:24:00,DELAY,176.02
1449,9574,2026-03-20 13:48:00,CUSTOMER_CANCEL,318.45
1450,9584,2026-03-20 12:02:00,MISSING_ITEM,237.76
1451,9588,2026-03-20 16:57:00,CUSTOMER_CANCEL,346.34
1452,9593,2026-03-20 12:24:00,DELAY,389.83
1453,9602,2026-03-20 10:00:00,CUSTOMER_CANCEL,140.54
1454,9605,2026-03-21 01:12:00,CUSTOMER_CANCEL,405.81
1455,9612,2026-03-20 21:04:00,MISSING_ITEM,319.69
1456,9613,2026-03-20 20:14:00,CUSTOMER_CANCEL,170.62
1457,9619,2026-03-20 20:28:00,DELAY,160.84
1458,9625,2026-03-20 23:14:00,DELAY,465.81
1459,9628,2026-03-20 13:40:00,MISSING_ITEM,298.45
1460,9629,2026-03-20 11:43:00,DELAY,209.7
1461,9630,2026-03-20 10:41:00,DELAY,516.53
1462,9644,2026-03-20 11:58:00,DELAY,717.61
1463,9646,2026-03-20 11:50:00,DELAY,199.46
1464,9654,2026-03-20 22:06:00,MISSING_ITEM,252.35
1465,9656,2026-03-20 18:16:00,CUSTOMER_CANCEL,376.64
1466,9669,2026-03-20 09:28:00,CUSTOMER_CANCEL,405.36
1467,9670,2026-03-20 21:19:00,DELAY,369.12
1468,9691,2026-03-20 11:41:00,CUSTOMER_CANCEL,173.9
1469,9713,2026-03-20 15:20:00,CUSTOMER_CANCEL,161.08
1470,9734,2026-03-21 08:58:00,MISSING_ITEM,160.9
1471,9737,2026-03-21 15:10:00,MISSING_ITEM,210.26
1472,9745,2026-03-21 14:14:00,MISSING_ITEM,501.25
1473,9749,2026-03-21 16:31:00,DELAY,204.24
1474,9750,2026-03-21 20:44:00,CUSTOMER_CANCEL,239.68
1475,9752,2026-03-21 15:57:00,CUSTOMER_CANCEL,606.41
1476,9754,2026-03-21 12:09:00,MISSING_ITEM,151.33
1477,9765,2026-03-21 19:15:00,DELAY,423.78
1478,9771,2026-03-21 21:21:00,DELAY,461.02
1479,9772,2026-03-21 17:53:00,MISSING_ITEM,86.81
1480,9777,2026-03-21 19:43:00,CUSTOMER_CANCEL,201.87
1481,9788,2026-03-21 23:30:00,CUSTOMER_CANCEL,215.61
1482,9811,2026-03-21 09:49:00,DELAY,156.41
1483,9820,2026-03-21 12:40:00,MISSING_ITEM,383.22
1484,9833,2026-03-21 18:19:00,CUSTOMER_CANCEL,189.73
1485,9838,2026-03-21 12:45:00,MISSING_ITEM,482.22
1486,9843,2026-03-21 23:16:00,CUSTOMER_CANCEL,160.83
1487,9856,2026-03-21 13:29:00,DELAY,312.02
1488,9885,2026-03-22 18:25:00,MISSING_ITEM,307.54
1489,9915,2026-03-22 11:50:00,DELAY,309.76
1490,9919,2026-03-22 18:29:00,DELAY,366.9
1491,9920,2026-03-22 18:29:00,MISSING_ITEM,408.32
1492,9927,2026-03-22 22:37:00,DELAY,595.75
1493,9929,2026-03-22 13:06:00,CUSTOMER_CANCEL,657.53
1494,9931,2026-03-22 16:43:00,CUSTOMER_CANCEL,269.18
1495,9933,2026-03-22 16:21:00,MISSING_ITEM,92.19
1496,9938,2026-03-22 15:38:00,CUSTOMER_CANCEL,68.68
1497,9941,2026-03-23 01:03:00,CUSTOMER_CANCEL,106.9
1498,9945,2026-03-22 18:04:00,MISSING_ITEM,464.79
1499,9960,2026-03-22 14:23:00,MISSING_ITEM,246.48
1500,9963,2026-03-22 14:41:00,DELAY,543.73
1501,9974,2026-03-22 11:26:00,DELAY,339.73
1502,9979,2026-03-23 00:06:00,MISSING_ITEM,545.69
1503,10005,2026-03-23 19:04:00,MISSING_ITEM,502.89
1504,10006,2026-03-23 18:31:00,DELAY,423.22
1505,10023,2026-03-23 14:39:00,DELAY,660.38
1506,10042,2026-03-23 19:52:00,DELAY,451.94
1507,10050,2026-03-23 14:28:00,DELAY,159.49
1508,10057,2026-03-23 19:36:00,MISSING_ITEM,267.39
1509,10058,2026-03-23 22:32:00,CUSTOMER_CANCEL,730.5
1510,10059,2026-03-23 10:03:00,MISSING_ITEM,491.3
1511,10065,2026-03-23 12:10:00,MISSING_ITEM,224.25
1512,10070,2026-03-23 19:33:00,DELAY,329.62
1513,10088,2026-03-23 15:52:00,DELAY,146.42
1514,10089,2026-03-23 14:47:00,CUSTOMER_CANCEL,206.39
1515,10090,2026-03-23 23:37:00,CUSTOMER_CANCEL,294.44
1516,10105,2026-03-23 10:10:00,MISSING_ITEM,326.79
1517,10122,2026-03-23 15:02:00,DELAY,273.84
1518,10134,2026-03-23 12:44:00,CUSTOMER_CANCEL,300.35
1519,10136,2026-03-23 19:14:00,MISSING_ITEM,311.32
1520,10149,2026-03-23 12:56:00,CUSTOMER_CANCEL,218.33
1521,10163,2026-03-23 21:07:00,CUSTOMER_CANCEL,272.96
1522,10167,2026-03-24 01:16:00,DELAY,274.55
1523,10181,2026-03-23 23:01:00,CUSTOMER_CANCEL,535.24
1524,10183,2026-03-23 09:44:00,MISSING_ITEM,253.82
1525,10189,2026-03-23 21:52:00,DELAY,162.3
1526,10190,2026-03-23 20:17:00,MISSING_ITEM,228.15
1527,10196,2026-03-24 14:37:00,CUSTOMER_CANCEL,203.6
1528,10199,2026-03-24 12:59:00,DELAY,346.29
1529,10201,2026-03-25 00:37:00,DELAY,308.74
1530,10212,2026-03-24 11:47:00,DELAY,202.96
1531,10215,2026-03-24 23:36:00,DELAY,786.77
1532,10216,2026-03-24 21:21:00,CUSTOMER_CANCEL,244.6
1533,10221,2026-03-24 16:24:00,MISSING_ITEM,229.22
1534,10222,2026-03-24 12:37:00,MISSING_ITEM,131.43
1535,10228,2026-03-24 09:39:00,MISSING_ITEM,232.28
1536,10234,2026-03-24 09:45:00,MISSING_ITEM,88.68
1537,10235,2026-03-24 23:13:00,MISSING_ITEM,454.8
1538,10237,2026-03-24 11:49:00,DELAY,275.12
1539,10238,2026-03-24 18:40:00,CUSTOMER_CANCEL,489.43
1540,10245,2026-03-24 10:07:00,CUSTOMER_CANCEL,455.23
1541,10251,2026-03-25 00:39:00,DELAY,609.54
1542,10263,2026-03-24 18:59:00,CUSTOMER_CANCEL,86.59
1543,10264,2026-03-24 23:37:00,CUSTOMER_CANCEL,567.07
1544,10266,2026-03-24 21:44:00,MISSING_ITEM,243.06
1545,10269,2026-03-24 14:53:00,DELAY,360.98
1546,10285,2026-03-24 21:59:00,MISSING_ITEM,257.16
1547,10287,2026-03-24 17:07:00,CUSTOMER_CANCEL,249.22
1548,10288,2026-03-24 23:41:00,MISSING_ITEM,160.28
1549,10290,2026-03-24 14:48:00,CUSTOMER_CANCEL,353.9
1550,10297,2026-03-24 18:50:00,CUSTOMER_CANCEL,360.31
1551,10304,2026-03-24 13:41:00,CUSTOMER_CANCEL,390.0
1552,10309,2026-03-24 19:28:00,MISSING_ITEM,389.65
