order_id,item_id,quantity,item_price,cuisine_type
7617,19109,3,267.28,Biryani
7618,19110,1,295.42,North Indian
7619,19111,1,83.97,South Indian
7620,19112,3,273.28,North Indian
7620,19113,1,124.73,Biryani
7620,19114,1,268.03,Cafe
7621,19115,2,269.36,Chinese
7621,19116,3,239.89,North Indian
7621,19117,3,253.55,South Indian
7621,19118,1,265.45,North Indian
7622,19119,2,236.93,Street Food
7622,19120,1,193.01,Chinese
7622,19121,3,241.69,Pizza
7623,19122,1,135.79,Biryani
7623,19123,3,197.2,North Indian
7623,19124,3,159.78,North Indian
7623,19125,3,148.72,South Indian
7624,19126,3,219.04,Pizza
7625,19127,3,133.93,North Indian
7626,19128,2,136.35,North Indian
7626,19129,1,279.52,Street Food
7626,19130,1,258.39,South Indian
7626,19131,2,212.88,Chinese
7627,19132,2,210.61,Pizza
7628,19133,1,231.34,Street Food
7629,19134,2,100.0,Street Food
7629,19135,2,107.75,Chinese
7630,19136,3,223.81,Biryani
7630,19137,1,137.2,Cafe
7630,19138,2,181.33,South Indian
7630,19139,3,295.13,Pizza
7631,19140,2,168.99,North Indian
7631,19141,3,246.74,Pizza
7632,19142,1,255.2,North Indian
7632,19143,1,232.72,South Indian
7633,19144,2,96.94,Pizza
7633,19145,1,298.01,South Indian
7634,19146,3,81.77,Cafe
7634,19147,3,121.97,Chinese
7634,19148,1,120.41,Biryani
7634,19149,2,293.42,Pizza
7635,19150,3,194.03,North Indian
7635,19151,1,205.23,South Indian
7635,19152,3,149.86,Chinese
7635,19153,2,113.85,South Indian
7636,19154,3,128.74,Cafe
7636,19155,3,280.72,Chinese
7637,19156,2,285.56,South Indian
7637,19157,2,160.69,Chinese
7637,19158,3,245.03,Pizza
7637,19159,2,92.95,Biryani
7638,19160,3,269.28,Cafe
7638,19161,3,286.18,Pizza
7638,19162,2,252.81,Biryani
7638,19163,3,143.61,Biryani
7639,19164,2,286.35,Chinese
7639,19165,3,81.7,Pizza
7640,19166,3,274.09,South Indian
7640,19167,2,92.43,North Indian
7641,19168,3,214.64,Cafe
7641,19169,2,247.21,Pizza
7641,19170,1,235.88,Pizza
7641,19171,3,118.09,Street Food
7642,19172,2,203.32,North Indian
7643,19173,1,198.34,Pizza
7643,19174,2,292.79,Pizza
7643,19175,1,239.52,Pizza
7644,19176,2,213.67,Biryani
7644,19177,3,299.9,South Indian
7644,19178,3,140.22,South Indian
7644,19179,2,291.74,Cafe
7645,19180,1,246.43,Street Food
7645,19181,2,131.82,South Indian
7645,19182,1,202.35,South Indian
7646,19183,3,263.87,Biryani
7646,19184,2,218.12,Chinese
7646,19185,1,234.89,Cafe
7646,19186,3,248.95,Street Food
7647,19187,2,103.39,Cafe
7647,19188,3,220.52,South Indian
7648,19189,3,167.15,North Indian
7648,19190,2,100.53,Chinese
7649,19191,3,273.21,Pizza
7650,19192,3,193.95,Pizza
7650,19193,3,221.26,Pizza
7651,19194,1,245.18,Cafe
7651,19195,2,168.6,Chinese
7651,19196,1,257.04,North Indian
7651,19197,3,287.57,North Indian
7652,19198,3,191.13,North Indian
7652,19199,3,248.46,South Indian
7652,19200,3,182.87,Biryani
7652,19201,1,99.54,North Indian
7653,19202,3,217.0,Cafe
7653,19203,1,243.5,Street Food
7654,19204,3,182.51,Cafe
7654,19205,2,229.71,North Indian
7654,19206,2,276.73,Pizza
7654,19207,3,262.43,North Indian
7655,19208,3,205.0,Chinese
7655,19209,2,106.1,Biryani
7655,19210,3,192.6,North Indian
7656,19211,2,296.72,Pizza
7657,19212,3,208.37,Cafe
7657,19213,3,240.07,North Indian
7658,19214,3,192.2,South Indian
7658,19215,3,97.68,South Indian
7658,19216,1,122.83,Chinese
7659,19217,1,183.63,Street Food
7659,19218,2,150.58,Pizza
7660,19219,3,153.54,Cafe
7660,19220,2,245.69,North Indian
7661,19221,2,220.01,Pizza
7661,19222,2,226.42,North Indian
7661,19223,1,294.87,Biryani
7662,19224,3,172.13,Pizza
7662,19225,1,136.19,South Indian
7662,19226,2,88.94,Pizza
7662,19227,3,297.27,North Indian
7663,19228,3,270.05,North Indian
7664,19229,2,152.19,Biryani
7664,19230,1,284.12,Street Food
7665,19231,1,265.49,Street Food
7665,19232,3,124.46,North Indian
7665,19233,2,182.15,South Indian
7666,19234,3,147.58,Cafe
7667,19235,1,247.33,Street Food
7667,19236,3,89.66,Cafe
7667,19237,1,117.98,Biryani
7668,19238,2,103.94,Pizza
7668,19239,1,106.3,South Indian
7668,19240,1,277.97,Pizza
7668,19241,2,204.87,Chinese
7669,19242,3,200.08,South Indian
7669,19243,1,225.49,Cafe
7669,19244,1,284.51,South Indian
7669,19245,3,193.14,South Indian
7670,19246,3,106.06,South Indian
7670,19247,2,148.16,Chinese
7671,19248,2,171.03,Street Food
7671,19249,1,84.06,Street Food
7672,19250,2,283.94,Pizza
7672,19251,2,104.83,North Indian
7672,19252,2,166.01,Chinese
7672,19253,3,94.69,Chinese
7673,19254,3,260.02,South Indian
7674,19255,2,102.51,Pizza
7675,19256,1,93.86,Biryani
7675,19257,3,260.59,Cafe
7675,19258,1,219.18,Street Food
7676,19259,3,180.89,Cafe
7676,19260,3,165.8,North Indian
7677,19261,3,136.55,Biryani
7677,19262,3,129.15,Pizza
7677,19263,3,288.39,Street Food
7678,19264,3,160.25,Street Food
7678,19265,1,148.39,Pizza
7678,19266,3,249.14,North Indian
7679,19267,3,128.3,Cafe
7679,19268,2,108.43,Street Food
7679,19269,2,99.59,Pizza
7680,19270,2,204.82,Cafe
7680,19271,1,225.94,South Indian
7681,19272,2,212.89,Cafe
7681,19273,2,211.69,Cafe
7681,19274,2,217.83,Street Food
7681,19275,1,222.09,South Indian
7682,19276,3,103.53,Cafe
7683,19277,1,174.1,South Indian
7683,19278,2,283.46,Pizza
7683,19279,1,222.3,South Indian
7684,19280,2,289.45,Cafe
7685,19281,1,186.97,Chinese
7685,19282,1,282.0,Chinese
7686,19283,3,259.43,Pizza
7687,19284,1,283.72,Biryani
7687,19285,2,292.7,South Indian
7687,19286,3,154.6,Street Food
7687,19287,3,120.56,Biryani
7688,19288,1,171.24,Cafe
7688,19289,1,299.31,Street Food
7689,19290,2,171.4,Chinese
7689,19291,1,122.27,South Indian
7689,19292,3,192.23,Chinese
7689,19293,3,222.39,South Indian
7690,19294,1,202.56,Cafe
7690,19295,3,283.16,South Indian
7690,19296,2,215.7,Street Food
7691,19297,3,86.77,South Indian
7692,19298,2,254.07,Biryani
7692,19299,2,297.54,Pizza
7692,19300,1,190.88,South Indian
7693,19301,1,226.1,North Indian
7693,19302,2,236.76,Pizza
7694,19303,3,129.67,South Indian
7694,19304,2,278.43,Chinese
7694,19305,2,221.18,Chinese
7694,19306,1,275.03,Chinese
7695,19307,2,138.62,North Indian
7696,19308,3,136.25,Street Food
7697,19309,2,211.37,Cafe
7697,19310,3,191.98,Cafe
7698,19311,3,95.01,Street Food
7699,19312,1,153.15,Street Food
7699,19313,1,245.92,Pizza
7699,19314,2,236.35,Street Food
7700,19315,3,198.32,Street Food
7701,19316,3,211.39,Biryani
7701,19317,3,251.77,Cafe
7702,19318,3,187.97,Pizza
7702,19319,3,191.76,Biryani
7702,19320,1,156.97,Street Food
7702,19321,1,262.08,Cafe
7703,19322,2,187.4,Biryani
7703,19323,1,210.69,Chinese
7703,19324,3,133.38,South Indian
7704,19325,1,281.2,South Indian
7705,19326,1,285.91,South Indian
7705,19327,3,142.62,Pizza
7706,19328,1,254.15,Biryani
7707,19329,3,190.01,Street Food
7708,19330,3,225.73,Cafe
7708,19331,3,192.37,South Indian
7708,19332,1,271.58,Biryani
7708,19333,1,253.79,Street Food
7709,19334,3,294.61,South Indian
7709,19335,3,214.84,Pizza
7709,19336,2,177.56,Pizza
7709,19337,2,144.41,Street Food
7710,19338,2,96.37,Chinese
7710,19339,1,129.95,Chinese
7711,19340,3,108.8,South Indian
7711,19341,3,155.32,Pizza
7712,19342,3,114.27,Pizza
7712,19343,2,274.38,Street Food
7712,19344,2,82.39,Street Food
7712,19345,2,125.66,Street Food
7713,19346,3,93.74,Cafe
7713,19347,3,152.6,Biryani
7714,19348,1,217.15,Chinese
7714,19349,2,195.71,Cafe
7715,19350,3,279.95,Chinese
7716,19351,3,127.09,North Indian
7716,19352,1,281.8,North Indian
7716,19353,3,271.81,Cafe
7717,19354,2,201.87,Street Food
7718,19355,2,256.95,Cafe
7719,19356,3,243.36,Biryani
7719,19357,2,155.67,Biryani
7720,19358,3,221.37,North Indian
7721,19359,1,89.07,Cafe
7721,19360,1,263.08,Chinese
7721,19361,3,299.11,Biryani
7721,19362,2,161.54,Street Food
7722,19363,2,188.31,Cafe
7723,19364,3,190.26,Pizza
7724,19365,2,86.43,North Indian
7724,19366,2,94.15,Chinese
7724,19367,1,190.37,Street Food
7724,19368,1,223.01,Chinese
7725,19369,2,154.38,Cafe
7725,19370,2,287.4,Cafe
7726,19371,1,260.99,Biryani
7727,19372,2,107.23,North Indian
7727,19373,1,218.83,South Indian
7727,19374,2,216.48,Street Food
7728,19375,3,135.3,Pizza
7728,19376,2,167.42,Biryani
7729,19377,2,120.02,Street Food
7729,19378,2,111.17,Chinese
7730,19379,3,216.26,South Indian
7730,19380,1,210.79,North Indian
7730,19381,2,270.24,Pizza
7730,19382,2,215.83,Street Food
7731,19383,1,150.04,South Indian
7732,19384,1,214.6,Biryani
7732,19385,3,124.42,Cafe
7732,19386,1,150.11,Chinese
7733,19387,2,200.45,Cafe
7733,19388,3,258.36,Pizza
7733,19389,2,184.2,South Indian
7734,19390,3,197.3,South Indian
7735,19391,2,242.42,North Indian
7736,19392,2,241.37,South Indian
7737,19393,3,135.81,Cafe
7737,19394,2,181.54,Pizza
7737,19395,2,110.25,Chinese
7738,19396,3,117.62,Street Food
7738,19397,2,237.18,Cafe
7738,19398,3,274.95,Cafe
7738,19399,2,295.05,Cafe
7739,19400,3,205.2,Cafe
7740,19401,2,186.51,Cafe
7741,19402,2,180.6,Biryani
7741,19403,3,258.49,Biryani
7741,19404,2,228.92,Pizza
7741,19405,2,138.43,Chinese
7742,19406,3,245.12,Cafe
7742,19407,3,88.38,North Indian
7742,19408,3,143.01,North Indian
7743,19409,3,166.57,Pizza
7743,19410,3,271.49,North Indian
7743,19411,3,297.7,Biryani
7743,19412,1,221.44,Street Food
7744,19413,1,85.17,North Indian
7744,19414,1,185.18,Pizza
7744,19415,3,166.17,Biryani
7745,19416,3,116.7,Chinese
7746,19417,2,120.69,Street Food
7746,19418,3,160.5,Pizza
7747,19419,3,145.29,North Indian
7747,19420,3,153.37,South Indian
7748,19421,3,277.94,Pizza
7748,19422,3,280.46,Biryani
7748,19423,2,226.13,Pizza
7748,19424,2,224.53,Chinese
7749,19425,2,159.18,North Indian
7749,19426,1,96.81,North Indian
7750,19427,2,239.82,South Indian
7750,19428,3,215.73,Street Food
7751,19429,2,280.5,Cafe
7751,19430,2,279.14,Cafe
7751,19431,2,160.18,North Indian
7752,19432,3,173.34,Cafe
7752,19433,3,81.46,Pizza
7752,19434,1,213.98,Chinese
7752,19435,1,285.81,Chinese
7753,19436,1,195.58,Cafe
7753,19437,3,297.58,Chinese
7753,19438,2,257.1,Pizza
7753,19439,1,267.08,Street Food
7754,19440,2,90.6,Chinese
7754,19441,3,181.17,Street Food
7754,19442,2,238.54,South Indian
7755,19443,3,188.6,Pizza
7755,19444,3,203.35,Biryani
7755,19445,1,118.92,South Indian
7755,19446,1,142.43,Street Food
7756,19447,2,137.9,Pizza
7756,19448,1,118.19,North Indian
7756,19449,3,161.25,Biryani
7757,19450,1,209.18,Chinese
7757,19451,3,196.18,Biryani
7757,19452,1,223.43,Pizza
7758,19453,2,170.23,Biryani
7759,19454,3,177.05,Street Food
7759,19455,3,290.25,North Indian
7760,19456,3,166.48,South Indian
7760,19457,1,238.77,Pizza
7760,19458,1,110.97,South Indian
7761,19459,2,187.94,Cafe
7761,19460,1,109.59,Cafe
7762,19461,1,104.44,Pizza
7762,19462,1,246.68,South Indian
7762,19463,2,173.19,Street Food
7763,19464,1,224.02,North Indian
7763,19465,2,189.25,North Indian
7764,19466,1,83.82,Biryani
7764,19467,3,174.08,Cafe
7764,19468,2,124.44,Cafe
7764,19469,3,206.23,South Indian
7765,19470,2,223.45,South Indian
7765,19471,1,248.95,North Indian
7766,19472,2,229.46,Pizza
7766,19473,2,260.03,Street Food
7766,19474,1,166.01,Street Food
7767,19475,3,103.14,Street Food
7767,19476,2,241.58,Biryani
7768,19477,3,267.66,South Indian
7769,19478,2,233.04,Cafe
7769,19479,3,205.43,Chinese
7770,19480,1,236.73,North Indian
7770,19481,2,235.72,Biryani
7771,19482,3,205.71,North Indian
7772,19483,2,260.55,Street Food
7773,19484,2,160.32,Street Food
7773,19485,2,84.41,South Indian
7773,19486,1,276.59,North Indian
7773,19487,3,213.77,South Indian
7774,19488,2,100.68,Pizza
7774,19489,1,201.29,Cafe
7775,19490,2,231.25,Cafe
7775,19491,3,185.46,North Indian
7776,19492,3,145.71,Street Food
7776,19493,3,123.2,Pizza
7777,19494,3,294.42,Cafe
7777,19495,1,186.83,Biryani
7778,19496,1,128.96,Pizza
7778,19497,1,270.33,South Indian
7779,19498,2,187.3,Pizza
7779,19499,2,249.03,Biryani
7780,19500,2,100.7,North Indian
7780,19501,2,203.71,North Indian
7781,19502,2,249.12,South Indian
7781,19503,1,233.69,North Indian
7781,19504,2,102.88,Pizza
7782,19505,3,236.87,Street Food
7782,19506,1,111.85,Street Food
7782,19507,2,275.79,North Indian
7782,19508,1,88.46,Chinese
7783,19509,3,112.67,Chinese
7783,19510,1,287.8,Pizza
7784,19511,1,171.87,Pizza
7784,19512,2,221.55,North Indian
7785,19513,3,251.27,Biryani
7785,19514,1,165.86,North Indian
7785,19515,2,205.57,Pizza
7785,19516,3,129.76,Biryani
7786,19517,3,97.2,Pizza
7786,19518,1,126.08,Cafe
7786,19519,3,104.38,Pizza
7787,19520,3,262.01,Pizza
7787,19521,2,298.46,South Indian
7788,19522,1,186.16,Pizza
7789,19523,3,280.7,Pizza
7789,19524,1,292.18,Cafe
7789,19525,2,225.62,Pizza
7790,19526,1,223.07,North Indian
7790,19527,1,197.9,Chinese
7790,19528,3,226.01,Chinese
7790,19529,2,112.57,Chinese
7791,19530,1,192.68,North Indian
7791,19531,2,211.78,Cafe
7791,19532,2,279.92,Street Food
7791,19533,3,222.39,Pizza
7792,19534,2,84.72,Biryani
7792,19535,2,262.01,North Indian
7793,19536,3,211.46,Street Food
7793,19537,2,263.92,Pizza
7793,19538,1,157.54,Pizza
7793,19539,3,137.21,Pizza
7794,19540,3,268.16,Biryani
7794,19541,1,280.14,Cafe
7794,19542,2,193.77,Pizza
7795,19543,2,125.34,Chinese
7795,19544,3,162.68,Pizza
7795,19545,1,195.81,Pizza
7796,19546,2,231.94,South Indian
7796,19547,2,118.3,Pizza
7797,19548,1,261.37,Chinese
7797,19549,1,160.45,Street Food
7797,19550,3,109.62,South Indian
7798,19551,1,221.52,Chinese
7798,19552,2,217.55,North Indian
7798,19553,2,272.94,Street Food
7798,19554,2,142.72,Chinese
7799,19555,3,128.62,Cafe
7799,19556,1,289.42,Biryani
7799,19557,1,113.76,Street Food
7799,19558,3,265.32,North Indian
7800,19559,1,187.38,North Indian
7800,19560,1,193.66,Cafe
7800,19561,3,101.91,North Indian
7800,19562,2,294.83,North Indian
7801,19563,3,285.77,Chinese
7801,19564,1,99.19,Cafe
7801,19565,1,84.95,South Indian
7801,19566,2,144.99,North Indian
7802,19567,2,285.81,Street Food
7802,19568,2,251.0,Chinese
7802,19569,3,178.87,South Indian
7803,19570,1,127.77,Street Food
7803,19571,1,209.71,Cafe
7803,19572,3,252.29,North Indian
7804,19573,1,277.68,Biryani
7804,19574,1,173.92,Pizza
7805,19575,1,145.24,Cafe
7806,19576,2,172.56,Pizza
7807,19577,2,181.68,Cafe
7807,19578,3,279.75,Street Food
7807,19579,2,264.47,Chinese
7807,19580,3,223.76,Chinese
7808,19581,1,96.28,South Indian
7808,19582,2,191.18,North Indian
7809,19583,2,179.65,South Indian
7809,19584,3,290.39,Chinese
7809,19585,2,184.47,Pizza
7809,19586,2,215.67,Street Food
7810,19587,2,237.5,Cafe
7810,19588,2,155.99,North Indian
7810,19589,1,242.37,Pizza
7811,19590,2,162.72,Street Food
7811,19591,2,232.17,North Indian
7811,19592,3,198.68,North Indian
7811,19593,2,290.18,North Indian
7812,19594,1,102.67,Cafe
7812,19595,1,136.12,North Indian
7813,19596,3,138.66,South Indian
7813,19597,2,165.07,Chinese
7814,19598,1,198.46,South Indian
7814,19599,2,274.88,Chinese
7814,19600,3,115.58,Biryani
7814,19601,2,196.45,Chinese
7815,19602,3,243.28,Chinese
7815,19603,2,140.88,North Indian
7815,19604,3,160.49,North Indian
7816,19605,1,91.98,Chinese
7816,19606,1,108.34,Chinese
7816,19607,1,246.04,Pizza
7817,19608,3,298.55,Cafe
7818,19609,2,255.5,Chinese
7818,19610,3,182.38,North Indian
7818,19611,1,165.61,Biryani
7819,19612,2,114.99,Pizza
7820,19613,1,220.69,Biryani
7820,19614,2,153.38,South Indian
7820,19615,3,248.65,Cafe
7821,19616,1,132.04,North Indian
7822,19617,2,257.29,South Indian
7822,19618,1,268.07,South Indian
7823,19619,3,113.72,Chinese
7823,19620,3,142.44,North Indian
7823,19621,1,243.3,Cafe
7824,19622,2,206.73,Pizza
7824,19623,1,89.25,South Indian
7825,19624,1,86.57,Street Food
7826,19625,2,81.58,Street Food
7826,19626,2,219.46,Chinese
7826,19627,2,222.78,North Indian
7826,19628,1,133.7,Chinese
7827,19629,3,269.98,Biryani
7828,19630,1,276.19,North Indian
7828,19631,3,176.55,South Indian
7829,19632,3,287.62,Pizza
7829,19633,2,243.05,Chinese
7829,19634,3,128.71,North Indian
7830,19635,3,241.46,Chinese
7830,19636,2,236.89,Street Food
7830,19637,2,101.91,Cafe
7830,19638,1,129.24,Street Food
7831,19639,3,240.73,Pizza
7831,19640,1,293.71,Biryani
7832,19641,2,155.94,North Indian
7832,19642,3,269.05,Cafe
7833,19643,2,151.21,Street Food
7833,19644,3,267.05,Cafe
7834,19645,1,199.57,Chinese
7834,19646,3,287.88,Biryani
7835,19647,2,228.5,Chinese
7835,19648,2,199.11,Cafe
7835,19649,3,165.62,Pizza
7835,19650,2,127.11,Cafe
7836,19651,3,173.81,South Indian
7836,19652,2,104.56,South Indian
7836,19653,2,292.6,Street Food
7837,19654,3,94.28,Chinese
7838,19655,1,225.27,Biryani
7838,19656,1,167.71,Biryani
7838,19657,1,253.62,Biryani
7839,19658,3,175.56,South Indian
7839,19659,3,272.01,North Indian
7839,19660,2,119.54,Biryani
7839,19661,1,259.58,South Indian
7840,19662,2,218.45,Biryani
7841,19663,2,287.61,Street Food
7841,19664,2,162.84,Street Food
7841,19665,1,111.98,Biryani
7841,19666,3,131.99,Pizza
7842,19667,1,146.91,North Indian
7842,19668,3,149.86,Pizza
7842,19669,3,128.25,Chinese
7842,19670,3,176.02,South Indian
7843,19671,1,239.13,South Indian
7843,19672,2,133.76,Biryani
7843,19673,2,243.37,Chinese
7844,19674,3,284.38,Street Food
7845,19675,2,107.73,Street Food
7845,19676,3,96.92,Cafe
7845,19677,3,138.31,Street Food
7846,19678,2,92.57,Pizza
7847,19679,3,106.38,Street Food
7847,19680,2,279.29,South Indian
7847,19681,1,102.49,South Indian
7847,19682,2,290.07,Biryani
7848,19683,3,233.65,Cafe
7848,19684,2,151.65,Chinese
7849,19685,1,98.15,Street Food
7850,19686,3,91.14,Chinese
7850,19687,1,151.07,Chinese
7851,19688,1,213.82,Cafe
7852,19689,2,207.75,North Indian
7852,19690,3,230.49,North Indian
7852,19691,1,187.32,Street Food
7853,19692,2,216.06,Biryani
7853,19693,1,244.32,Chinese
7853,19694,1,227.43,Biryani
7854,19695,3,276.57,Biryani
7854,19696,2,283.32,Biryani
7855,19697,1,237.23,Chinese
7855,19698,3,212.66,Pizza
7855,19699,2,275.91,North Indian
7855,19700,1,111.39,Pizza
7856,19701,2,232.33,North Indian
7856,19702,2,139.3,Cafe
7857,19703,1,121.01,Chinese
7857,19704,2,106.21,North Indian
7857,19705,3,118.05,Pizza
7857,19706,1,98.49,Pizza
7858,19707,2,156.19,Cafe
7859,19708,3,267.83,Cafe
7860,19709,1,170.32,Chinese
7860,19710,1,174.52,North Indian
7860,19711,2,133.0,Street Food
7860,19712,1,115.2,South Indian
7861,19713,2,236.69,South Indian
7862,19714,3,230.25,Cafe
7862,19715,2,90.8,North Indian
7863,19716,3,208.93,Street Food
7863,19717,1,98.94,North Indian
7863,19718,2,179.68,Biryani
7863,19719,2,213.63,North Indian
7864,19720,2,161.77,Pizza
7864,19721,1,287.06,Biryani
7864,19722,3,150.6,South Indian
7864,19723,2,198.15,Pizza
7865,19724,1,147.38,Biryani
7865,19725,3,92.4,Biryani
7865,19726,1,156.15,Street Food
7865,19727,3,140.74,Chinese
7866,19728,3,95.19,Chinese
7866,19729,1,208.9,Street Food
7866,19730,3,208.83,Biryani
7867,19731,1,97.07,Cafe
7867,19732,3,225.52,Cafe
7867,19733,2,86.87,Chinese
7867,19734,3,190.02,Cafe
7868,19735,1,82.12,Cafe
7868,19736,2,110.47,Street Food
7868,19737,1,180.44,Chinese
7869,19738,1,231.07,North Indian
7870,19739,2,265.02,North Indian
7870,19740,3,260.9,Pizza
7871,19741,1,80.7,Street Food
7871,19742,1,190.42,Street Food
7872,19743,1,240.62,Street Food
7873,19744,3,284.9,Street Food
7873,19745,1,206.13,Cafe
7873,19746,1,264.7,South Indian
7874,19747,2,138.63,Chinese
7874,19748,3,230.43,Biryani
7875,19749,3,262.69,South Indian
7875,19750,3,176.2,Street Food
7876,19751,2,104.4,Biryani
7876,19752,2,173.19,Chinese
7876,19753,1,188.57,Biryani
7877,19754,3,175.9,Pizza
7878,19755,3,219.71,Biryani
7878,19756,3,167.23,Biryani
7879,19757,1,107.81,Chinese
7879,19758,1,192.91,North Indian
7880,19759,3,193.33,North Indian
7880,19760,2,155.86,North Indian
7880,19761,3,240.12,Street Food
7880,19762,2,108.89,Cafe
7881,19763,2,229.29,Street Food
7882,19764,2,139.25,Pizza
7883,19765,1,262.27,North Indian
7883,19766,1,147.34,Chinese
7883,19767,1,227.74,South Indian
7884,19768,1,191.9,Pizza
7884,19769,3,292.1,Biryani
7884,19770,3,240.95,South Indian
7885,19771,1,257.26,Pizza
7885,19772,3,93.48,South Indian
7885,19773,1,262.98,South Indian
7885,19774,3,140.73,North Indian
7886,19775,2,154.83,Pizza
7886,19776,2,147.42,South Indian
7887,19777,2,100.47,North Indian
7887,19778,1,98.68,Pizza
7888,19779,1,200.61,Pizza
7888,19780,2,264.9,Chinese
7888,19781,1,82.92,Cafe
7888,19782,1,104.81,Biryani
7889,19783,2,267.05,South Indian
7890,19784,1,285.33,Chinese
7890,19785,2,255.73,North Indian
7891,19786,2,129.08,Biryani
7892,19787,2,219.31,Street Food
7892,19788,3,112.96,Chinese
7893,19789,3,275.8,Cafe
7893,19790,2,252.95,Cafe
7893,19791,3,181.32,Biryani
7894,19792,3,288.7,Street Food
7894,19793,3,188.48,Pizza
7894,19794,1,152.27,Chinese
7895,19795,1,116.42,Biryani
7896,19796,1,90.5,Pizza
7896,19797,1,279.09,South Indian
7896,19798,1,276.05,Chinese
7897,19799,3,204.11,Pizza
7897,19800,1,245.16,Street Food
7897,19801,1,180.92,North Indian
7898,19802,2,223.31,Chinese
7898,19803,1,176.7,Street Food
7898,19804,1,80.25,Pizza
7899,19805,3,259.01,South Indian
7900,19806,2,259.26,North Indian
7900,19807,3,184.27,North Indian
7900,19808,1,155.91,Pizza
7901,19809,1,205.24,Biryani
7901,19810,1,274.78,Street Food
7901,19811,1,275.43,Biryani
7901,19812,3,207.1,Chinese
7902,19813,3,223.77,Pizza
7903,19814,3,88.03,Biryani
7903,19815,3,239.82,South Indian
7903,19816,2,169.01,Pizza
7904,19817,2,162.6,Cafe
7904,19818,3,287.87,South Indian
7904,19819,2,150.03,Chinese
7904,19820,2,254.61,Cafe
7905,19821,3,272.75,Biryani
7905,19822,2,168.42,Biryani
7905,19823,2,81.49,Street Food
7905,19824,1,287.99,Street Food
7905,19825,2,129.91,South Indian
7905,19826,1,135.97,North Indian
7906,19827,1,146.88,North Indian
7906,19828,3,285.69,Biryani
7907,19829,1,142.47,South Indian
7907,19830,3,147.85,Chinese
7908,19831,1,184.09,North Indian
7908,19832,1,230.8,Pizza
7909,19833,3,86.15,North Indian
7910,19834,1,177.99,Cafe
7911,19835,1,272.67,Street Food
7911,19836,3,143.98,North Indian
7912,19837,3,224.94,Cafe
7912,19838,1,191.07,Pizza
7912,19839,1,168.22,Street Food
7913,19840,3,84.49,Biryani
7913,19841,2,82.99,Street Food
7913,19842,1,175.02,Biryani
7914,19843,3,294.14,Biryani
7915,19844,3,125.5,Cafe
7916,19845,3,256.32,Biryani
7917,19846,1,291.4,North Indian
7918,19847,1,254.87,Pizza
7918,19848,3,204.6,Pizza
7918,19849,1,188.6,South Indian
7919,19850,1,295.73,Street Food
7919,19851,1,233.07,Chinese
7919,19852,1,274.09,Cafe
7920,19853,1,275.83,Biryani
7921,19854,1,97.44,South Indian
7921,19855,1,126.59,Street Food
7921,19856,2,157.78,Biryani
7921,19857,2,95.44,North Indian
7922,19858,1,258.62,Pizza
7922,19859,3,126.64,Biryani
7922,19860,1,122.91,South Indian
7923,19861,1,245.91,Chinese
7923,19862,1,272.87,Pizza
7923,19863,2,171.08,Cafe
7923,19864,1,106.02,Biryani
7924,19865,3,293.09,Pizza
7925,19866,3,296.42,North Indian
7925,19867,1,277.05,Street Food
7925,19868,3,107.8,Street Food
7925,19869,2,211.77,Chinese
7926,19870,2,241.2,Street Food
7926,19871,2,132.98,Pizza
7926,19872,2,272.46,Chinese
7926,19873,2,206.36,Pizza
7927,19874,3,205.8,Street Food
7927,19875,2,105.04,Street Food
7927,19876,1,139.09,North Indian
7928,19877,1,278.65,Pizza
7928,19878,1,253.27,Cafe
7929,19879,2,249.68,Chinese
7929,19880,1,171.53,Cafe
7930,19881,2,277.46,Biryani
7930,19882,1,228.83,Pizza
7931,19883,1,241.28,Street Food
7931,19884,1,254.49,Street Food
7931,19885,1,196.41,North Indian
7931,19886,1,205.84,Cafe
7932,19887,1,105.89,Biryani
7932,19888,3,212.34,North Indian
7932,19889,2,200.61,Cafe
7932,19890,1,276.49,South Indian
7933,19891,2,102.82,Pizza
7933,19892,1,265.26,Cafe
7933,19893,3,130.9,Biryani
7933,19894,3,259.97,Cafe
7934,19895,3,248.47,Cafe
7934,19896,3,87.07,North Indian
7934,19897,3,143.87,Biryani
7935,19898,3,142.53,South Indian
7936,19899,1,255.17,North Indian
7936,19900,1,244.11,Cafe
7937,19901,2,260.17,Cafe
7937,19902,3,109.69,Street Food
7937,19903,3,200.68,Cafe
7938,19904,1,119.14,Pizza
7938,19905,3,193.57,South Indian
7938,19906,2,194.6,South Indian
7939,19907,3,261.92,Chinese
7939,19908,3,294.22,Biryani
7940,19909,3,140.69,Pizza
7941,19910,2,171.95,Street Food
7941,19911,1,193.68,Biryani
7942,19912,2,267.86,Biryani
7943,19913,2,190.12,Chinese
7944,19914,2,166.22,Street Food
7944,19915,1,180.31,North Indian
7945,19916,2,122.36,Cafe
7945,19917,2,180.15,Biryani
7945,19918,1,185.98,Street Food
7945,19919,3,273.28,Pizza
7946,19920,2,229.59,South Indian
7947,19921,3,185.36,Pizza
7948,19922,1,244.11,South Indian
7948,19923,2,92.61,Street Food
7949,19924,3,143.24,North Indian
7949,19925,3,227.79,North Indian
7949,19926,1,125.17,South Indian
7949,19927,3,220.56,Chinese
7950,19928,2,100.17,Pizza
7950,19929,2,157.02,South Indian
7950,19930,1,256.18,Chinese
