order_id,customer_id,restaurant_id,city,order_ts,promised_delivery_ts,status,order_value,payment_mode
7888,3785,40,,2026-03-12 11:03:00,2026-03-12 11:46:00,CANCELLED,443.99,COD
7889,4987,12,,2026-03-12 20:36:00,2026-03-12 21:19:00,COMPLETED,621.55,CARD
7890,1811,45,,2026-03-12 13:04:00,2026-03-12 13:39:00,COMPLETED,539.6,UPI
7891,3381,88,,2026-03-12 14:15:00,2026-03-12 14:55:00,COMPLETED,172.17,CARD
7892,1221,64,,2026-03-12 10:38:00,2026-03-12 11:16:00,COMPLETED,151.42,COD
7893,4192,94,,2026-03-12 09:07:00,2026-03-12 09:52:00,CANCELLED,245.92,UPI
7894,3705,16,,2026-03-12 18:45:00,2026-03-12 19:21:00,COMPLETED,546.49,CARD
7895,3209,92,,2026-03-12 21:20:00,2026-03-12 21:48:00,COMPLETED,168.86,CARD
7896,2195,116,,2026-03-12 19:30:00,2026-03-12 20:06:00,COMPLETED,589.27,UPI
7897,1060,104,,2026-03-12 20:24:00,2026-03-12 20:52:00,CANCELLED,182.42,UPI
7898,1691,106,,2026-03-12 15:50:00,2026-03-12 16:28:00,COMPLETED,467.73,COD
7899,1841,86,,2026-03-12 11:44:00,2026-03-12 12:17:00,COMPLETED,579.99,UPI
7900,3985,36,,2026-03-12 19:36:00,2026-03-12 20:16:00,COMPLETED,402.39,CARD
7901,1617,9,,2026-03-12 14:11:00,2026-03-12 14:56:00,CANCELLED,690.38,UPI
7902,1337,117,,2026-03-12 14:58:00,2026-03-12 15:29:00,COMPLETED,240.45,UPI
7903,2596,37,,2026-03-12 10:03:00,2026-03-12 10:31:00,CANCELLED,787.71,UPI
7904,3836,17,,2026-03-12 16:35:00,2026-03-12 17:05:00,CANCELLED,522.25,
7905,2013,101,,2026-03-12 10:07:00,2026-03-12 10:44:00,CANCELLED,349.72,COD
7905,2013,101,,2026-03-12 10:07:00,2026-03-12 10:44:00,CANCELLED,349.72,COD
7906,4366,31,,2026-03-12 10:35:00,2026-03-12 11:06:00,COMPLETED,456.12,CARD
7907,3447,71,,2026-03-12 10:53:00,2026-03-12 11:25:00,CANCELLED,436.68,CARD
7908,1787,104,,2026-03-12 13:05:00,2026-03-12 13:34:00,CANCELLED,193.13,UPI
7909,4790,45,,2026-03-12 22:34:00,2026-03-12 23:01:00,COMPLETED,392.71,CARD
7910,1504,27,,2026-03-12 17:50:00,2026-03-12 18:34:00,COMPLETED,718.83,COD
7911,4089,107,,2026-03-12 14:53:00,2026-03-12 15:20:00,COMPLETED,167.36,CARD
7912,3860,82,,2026-03-12 11:05:00,2026-03-12 11:32:00,COMPLETED,229.69,CARD
7913,2596,61,,2026-03-12 10:01:00,2026-03-12 10:27:00,CANCELLED,621.58,CARD
7914,4205,25,,2026-03-12 22:40:00,2026-03-12 23:24:00,COMPLETED,166.4,UPI
7915,2487,57,,2026-03-12 11:58:00,2026-03-12 12:42:00,CANCELLED,347.56,COD
7916,2812,14,,2026-03-12 17:14:00,2026-03-12 17:49:00,CANCELLED,727.11,UPI
7917,3921,34,,2026-03-12 12:58:00,2026-03-12 13:39:00,CANCELLED,314.27,CARD
7918,3438,79,,2026-03-12 11:58:00,2026-03-12 12:26:00,CANCELLED,215.44,CARD
7918,3438,79,,2026-03-12 11:58:00,2026-03-12 12:26:00,CANCELLED,215.44,CARD
7919,2030,26,,2026-03-12 18:31:00,2026-03-12 19:02:00,COMPLETED,560.34,CARD
7920,1456,104,,2026-03-12 15:21:00,2026-03-12 15:51:00,CANCELLED,483.06,COD
7921,3517,57,,2026-03-12 15:41:00,2026-03-12 16:12:00,COMPLETED,193.84,CARD
7922,1665,44,,2026-03-12 19:51:00,2026-03-12 20:36:00,CANCELLED,460.21,COD
7923,2825,100,,2026-03-12 23:00:00,2026-03-12 23:32:00,COMPLETED,217.05,CARD
7924,2872,31,,2026-03-12 09:44:00,2026-03-12 10:26:00,CANCELLED,712.3,CARD
7925,2131,51,,2026-03-12 17:45:00,2026-03-12 18:10:00,CANCELLED,558.02,CARD
7926,3838,94,,2026-03-12 13:47:00,2026-03-12 14:29:00,CANCELLED,210.51,CARD
7927,3958,110,,2026-03-12 19:21:00,2026-03-12 19:50:00,CANCELLED,175.72,CARD
7928,2315,89,,2026-03-12 15:46:00,2026-03-12 16:31:00,COMPLETED,707.62,COD
7929,2119,29,,2026-03-12 17:22:00,2026-03-12 18:03:00,CANCELLED,183.93,CARD
7930,2691,58,,2026-03-12 20:50:00,2026-03-12 21:22:00,COMPLETED,216.52,CARD
7931,4651,9,,2026-03-12 21:23:00,2026-03-12 22:06:00,CANCELLED,786.91,UPI
7932,2821,25,,2026-03-12 08:02:00,2026-03-12 08:46:00,CANCELLED,470.88,COD
7933,2058,114,,2026-03-12 08:52:00,2026-03-12 09:30:00,CANCELLED,726.43,CARD
7934,2493,2,,2026-03-12 08:12:00,2026-03-12 08:55:00,CANCELLED,768.33,CARD
7935,3769,45,,2026-03-12 10:28:00,2026-03-12 11:00:00,CANCELLED,729.54,CARD
7936,1502,15,,2026-03-12 18:47:00,2026-03-12 19:26:00,COMPLETED,415.04,UPI
7937,2296,45,,2026-03-12 22:16:00,2026-03-12 22:41:00,COMPLETED,422.6,COD
7938,4628,77,,2026-03-12 19:20:00,2026-03-12 19:53:00,COMPLETED,617.62,COD
7939,1879,30,,2026-03-12 10:41:00,2026-03-12 11:20:00,CANCELLED,737.62,COD
7940,4694,17,,2026-03-12 21:52:00,2026-03-12 22:22:00,COMPLETED,513.07,UPI
7941,1824,63,,2026-03-12 17:17:00,2026-03-12 18:00:00,COMPLETED,456.47,COD
7942,1864,75,,2026-03-12 10:05:00,2026-03-12 10:47:00,CANCELLED,532.13,UPI
7943,1318,18,,2026-03-12 11:15:00,2026-03-12 11:48:00,CANCELLED,652.05,CARD
7944,3170,60,,2026-03-12 11:43:00,2026-03-12 12:24:00,COMPLETED,714.61,UPI
7945,1897,17,,2026-03-12 18:28:00,2026-03-12 18:55:00,COMPLETED,224.06,CARD
7946,1575,25,,2026-03-12 13:34:00,2026-03-12 14:02:00,COMPLETED,183.71,CARD
7947,3737,32,,2026-03-12 08:26:00,2026-03-12 09:02:00,COMPLETED,644.25,CARD
7948,1941,42,,2026-03-12 11:21:00,2026-03-12 11:52:00,COMPLETED,466.33,UPI
7949,3466,89,,2026-03-12 17:22:00,2026-03-12 17:52:00,CANCELLED,675.75,CARD
7950,3519,43,,2026-03-12 16:35:00,2026-03-12 17:02:00,COMPLETED,498.56,UPI
7951,1749,60,,2026-03-12 15:00:00,2026-03-12 15:40:00,COMPLETED,236.68,UPI
7952,2961,8,,2026-03-12 15:05:00,2026-03-12 15:37:00,CANCELLED,174.8,UPI
7953,4979,79,,2026-03-12 17:03:00,2026-03-12 17:48:00,COMPLETED,752.49,COD
7954,3697,59,,2026-03-12 18:35:00,2026-03-12 19:09:00,CANCELLED,424.3,CARD
7955,1166,15,,2026-03-12 17:46:00,2026-03-12 18:18:00,COMPLETED,315.21,
7956,3401,115,,2026-03-12 11:23:00,2026-03-12 12:02:00,COMPLETED,745.65,UPI
7957,4462,87,,2026-03-12 18:09:00,2026-03-12 18:52:00,CANCELLED,365.63,
7958,1934,55,,2026-03-12 08:20:00,2026-03-12 09:01:00,COMPLETED,467.19,COD
7959,1037,32,,2026-03-12 11:06:00,2026-03-12 11:41:00,COMPLETED,333.5,UPI
7960,3624,117,,2026-03-12 09:15:00,2026-03-12 09:43:00,COMPLETED,479.45,COD
7961,4086,75,,2026-03-12 15:23:00,2026-03-12 15:48:00,CANCELLED,666.6,
7962,3079,85,,2026-03-12 16:27:00,2026-03-12 16:57:00,CANCELLED,417.17,UPI
7963,1303,81,,2026-03-12 21:34:00,2026-03-12 22:05:00,COMPLETED,777.52,CARD
7964,3035,108,,2026-03-12 13:57:00,2026-03-12 14:28:00,CANCELLED,156.07,CARD
7965,2929,93,,2026-03-12 22:03:00,2026-03-12 22:48:00,COMPLETED,500.82,COD
7966,2922,86,,2026-03-12 14:55:00,2026-03-12 15:31:00,COMPLETED,533.35,COD
7967,3518,49,,2026-03-12 22:10:00,2026-03-12 22:44:00,COMPLETED,699.63,CARD
7968,3676,92,,2026-03-12 17:47:00,2026-03-12 18:30:00,COMPLETED,716.28,CARD
7969,1660,94,,2026-03-12 13:24:00,2026-03-12 13:54:00,COMPLETED,463.14,COD
7970,3302,9,,2026-03-12 11:24:00,2026-03-12 12:05:00,COMPLETED,799.64,UPI
7971,1119,100,,2026-03-12 17:21:00,2026-03-12 17:52:00,CANCELLED,661.21,UPI
7972,1866,47,,2026-03-12 18:59:00,2026-03-12 19:34:00,CANCELLED,444.87,COD
7973,3581,44,,2026-03-12 20:48:00,2026-03-12 21:16:00,CANCELLED,722.55,CARD
7974,2874,75,,2026-03-12 14:44:00,2026-03-12 15:11:00,CANCELLED,342.89,UPI
7975,4924,80,,2026-03-12 13:10:00,2026-03-12 13:42:00,COMPLETED,261.41,COD
7976,2513,98,,2026-03-12 19:34:00,2026-03-12 20:13:00,COMPLETED,371.64,UPI
7976,2513,98,,2026-03-12 19:34:00,2026-03-12 20:13:00,COMPLETED,371.64,UPI
7977,3669,21,,2026-03-12 19:09:00,2026-03-12 19:34:00,COMPLETED,636.83,COD
7978,2904,116,,2026-03-12 13:10:00,2026-03-12 13:39:00,COMPLETED,253.82,COD
7979,2652,62,,2026-03-12 16:54:00,2026-03-12 17:28:00,COMPLETED,181.57,CARD
7980,3162,41,,2026-03-12 08:20:00,2026-03-12 09:02:00,CANCELLED,619.44,CARD
7981,2536,40,,2026-03-12 09:06:00,2026-03-12 09:49:00,COMPLETED,543.87,COD
7982,3004,56,,2026-03-12 10:08:00,2026-03-12 10:51:00,CANCELLED,752.2,COD
7983,4634,61,,2026-03-12 11:39:00,2026-03-12 12:24:00,CANCELLED,568.55,UPI
7984,2027,72,,2026-03-12 16:53:00,2026-03-12 17:37:00,COMPLETED,524.97,COD
7985,1036,16,,2026-03-12 12:18:00,2026-03-12 12:59:00,CANCELLED,241.43,COD
7986,1902,83,,2026-03-12 09:37:00,2026-03-12 10:16:00,COMPLETED,443.43,UPI
7987,3975,2,,2026-03-12 18:47:00,2026-03-12 19:28:00,CANCELLED,274.33,COD
7988,3171,84,,2026-03-12 09:58:00,2026-03-12 10:28:00,COMPLETED,518.04,
7989,2360,38,,2026-03-12 15:51:00,2026-03-12 16:17:00,CANCELLED,413.85,CARD
7990,3009,21,,2026-03-12 17:32:00,2026-03-12 18:14:00,COMPLETED,724.44,CARD
7991,3129,84,,2026-03-12 17:47:00,2026-03-12 18:18:00,CANCELLED,209.72,COD
7992,4326,101,,2026-03-12 18:00:00,2026-03-12 18:38:00,CANCELLED,335.25,COD
7993,1944,102,,2026-03-12 17:23:00,2026-03-12 17:57:00,CANCELLED,214.81,COD
7994,4369,32,,2026-03-12 18:19:00,2026-03-12 18:59:00,COMPLETED,242.71,UPI
7995,3485,77,,2026-03-12 12:48:00,2026-03-12 13:28:00,CANCELLED,607.57,UPI
7996,2484,4,,2026-03-12 21:46:00,2026-03-12 22:25:00,CANCELLED,662.87,UPI
7997,4676,61,,2026-03-12 19:51:00,2026-03-12 20:24:00,CANCELLED,523.63,COD
7998,1760,115,,2026-03-12 12:14:00,2026-03-12 12:43:00,COMPLETED,235.9,CARD
7999,3692,30,,2026-03-12 10:06:00,2026-03-12 10:35:00,COMPLETED,444.33,COD
8000,4258,8,,2026-03-12 19:06:00,2026-03-12 19:35:00,COMPLETED,496.92,CARD
8001,4467,98,,2026-03-12 20:34:00,2026-03-12 21:12:00,COMPLETED,378.87,COD
8002,4117,75,,2026-03-12 22:16:00,2026-03-12 22:57:00,CANCELLED,165.71,UPI
8003,1785,86,,2026-03-12 18:58:00,2026-03-12 19:37:00,CANCELLED,240.67,UPI
8004,4576,110,,2026-03-12 14:52:00,2026-03-12 15:26:00,CANCELLED,505.17,COD
8005,3884,90,,2026-03-12 10:53:00,2026-03-12 11:34:00,COMPLETED,162.55,CARD
8006,3270,117,,2026-03-12 09:31:00,2026-03-12 10:10:00,COMPLETED,691.37,CARD
8007,3140,7,,2026-03-12 19:04:00,2026-03-12 19:46:00,COMPLETED,207.74,UPI
8008,3613,26,,2026-03-12 13:06:00,2026-03-12 13:41:00,CANCELLED,614.01,UPI
8009,4465,50,,2026-03-12 08:24:00,2026-03-12 08:57:00,COMPLETED,262.64,COD
8010,3670,7,,2026-03-12 12:53:00,2026-03-12 13:20:00,COMPLETED,542.56,COD
8011,3704,117,,2026-03-12 18:08:00,2026-03-12 18:40:00,CANCELLED,585.62,CARD
8012,3161,67,,2026-03-12 17:55:00,2026-03-12 18:20:00,CANCELLED,362.79,COD
8013,3220,45,,2026-03-12 19:06:00,2026-03-12 19:38:00,CANCELLED,199.0,COD
8014,1903,115,,2026-03-12 14:23:00,2026-03-12 15:03:00,COMPLETED,465.93,UPI
8015,4723,3,,2026-03-12 16:28:00,2026-03-12 16:56:00,CANCELLED,464.32,UPI
8016,2624,19,,2026-03-12 12:09:00,2026-03-12 12:38:00,COMPLETED,302.56,CARD
8017,3879,109,,2026-03-12 13:38:00,2026-03-12 14:17:00,CANCELLED,751.56,UPI
8018,3050,100,,2026-03-12 14:56:00,2026-03-12 15:40:00,CANCELLED,496.54,COD
8019,3463,46,,2026-03-12 20:00:00,2026-03-12 20:45:00,CANCELLED,433.01,COD
8020,2196,75,,2026-03-12 12:30:00,2026-03-12 13:12:00,COMPLETED,236.95,UPI
8021,1640,53,,2026-03-12 22:42:00,2026-03-12 23:13:00,COMPLETED,640.71,UPI
8022,1074,109,,2026-03-12 13:14:00,2026-03-12 13:47:00,CANCELLED,154.16,UPI
8023,3608,59,,2026-03-12 13:45:00,2026-03-12 14:30:00,CANCELLED,157.07,CARD
8024,2655,95,,2026-03-12 10:53:00,2026-03-12 11:35:00,COMPLETED,356.03,UPI
8025,1509,3,,2026-03-12 11:19:00,2026-03-12 11:53:00,CANCELLED,634.24,UPI
8026,2750,39,,2026-03-12 16:45:00,2026-03-12 17:10:00,CANCELLED,360.41,UPI
8027,1188,20,,2026-03-12 11:26:00,2026-03-12 11:53:00,COMPLETED,592.58,UPI
8028,2429,67,,2026-03-12 14:44:00,2026-03-12 15:20:00,COMPLETED,772.43,UPI
8029,4418,95,,2026-03-12 13:06:00,2026-03-12 13:38:00,CANCELLED,451.3,UPI
8030,2828,71,,2026-03-12 11:57:00,2026-03-12 12:34:00,CANCELLED,400.12,CARD
8031,2973,109,,2026-03-12 08:05:00,2026-03-12 08:38:00,CANCELLED,470.85,UPI
8032,1682,45,,2026-03-12 18:34:00,2026-03-12 19:10:00,COMPLETED,763.18,COD
8033,4257,103,,2026-03-12 18:18:00,2026-03-12 18:46:00,COMPLETED,392.52,COD
8034,2058,88,,2026-03-12 10:24:00,2026-03-12 11:03:00,COMPLETED,559.65,CARD
8035,3277,31,,2026-03-12 12:32:00,2026-03-12 13:10:00,CANCELLED,545.59,UPI
8036,4904,21,,2026-03-12 08:55:00,2026-03-12 09:24:00,CANCELLED,514.26,CARD
8037,1139,25,,2026-03-12 19:32:00,2026-03-12 20:00:00,CANCELLED,298.53,UPI
8038,4690,9,,2026-03-12 22:26:00,2026-03-12 23:01:00,COMPLETED,196.09,COD
8039,2307,23,,2026-03-12 08:24:00,2026-03-12 09:01:00,COMPLETED,299.58,UPI
8040,2369,44,,2026-03-12 21:07:00,2026-03-12 21:52:00,CANCELLED,451.73,UPI
8041,4392,8,,2026-03-12 19:23:00,2026-03-12 20:03:00,CANCELLED,1344.5,COD
8042,2689,62,,2026-03-12 09:33:00,2026-03-12 10:03:00,CANCELLED,731.5,
8043,1825,32,,2026-03-12 09:43:00,2026-03-12 10:27:00,COMPLETED,798.51,CARD
8044,2793,52,,2026-03-12 11:28:00,2026-03-12 11:56:00,COMPLETED,684.77,COD
8045,1965,74,,2026-03-12 09:28:00,2026-03-12 09:54:00,CANCELLED,273.91,UPI
8046,4343,107,,2026-03-12 12:36:00,2026-03-12 13:10:00,COMPLETED,664.03,COD
8047,1671,116,,2026-03-12 20:51:00,2026-03-12 21:20:00,CANCELLED,700.35,COD
8048,4822,96,,2026-03-12 08:00:00,2026-03-12 08:44:00,CANCELLED,690.14,CARD
8049,1177,105,,2026-03-12 20:15:00,2026-03-12 20:41:00,COMPLETED,379.97,COD
8050,1408,119,,2026-03-12 21:26:00,2026-03-12 22:07:00,COMPLETED,448.24,COD
8051,1423,48,,2026-03-12 17:11:00,2026-03-12 17:49:00,COMPLETED,155.78,COD
8052,1185,104,,2026-03-12 19:30:00,2026-03-12 20:15:00,CANCELLED,441.81,COD
8053,4278,37,,2026-03-12 08:38:00,2026-03-12 09:19:00,COMPLETED,661.13,CARD
8054,2076,57,,2026-03-12 14:33:00,2026-03-12 15:02:00,CANCELLED,218.85,CARD
8055,1258,99,,2026-03-12 08:29:00,2026-03-12 09:05:00,COMPLETED,311.63,UPI
8056,3482,30,,2026-03-12 16:12:00,2026-03-12 16:50:00,COMPLETED,729.19,CARD
8057,3273,52,,2026-03-12 10:09:00,2026-03-12 10:42:00,COMPLETED,203.77,COD
8058,3643,47,,2026-03-12 19:05:00,2026-03-12 19:48:00,CANCELLED,397.01,COD
8059,3818,77,,2026-03-12 20:19:00,2026-03-12 21:02:00,CANCELLED,445.3,UPI
8060,3697,53,,2026-03-12 16:53:00,2026-03-12 17:19:00,CANCELLED,359.53,CARD
8061,2949,71,,2026-03-12 10:01:00,2026-03-12 10:38:00,CANCELLED,565.98,COD
8062,1380,65,,2026-03-12 22:47:00,2026-03-12 23:28:00,CANCELLED,364.36,COD
8063,4622,7,,2026-03-12 10:22:00,2026-03-12 10:59:00,CANCELLED,153.12,UPI
8064,3849,69,,2026-03-12 13:29:00,2026-03-12 14:12:00,COMPLETED,651.67,UPI
8065,4746,69,,2026-03-12 14:25:00,2026-03-12 14:55:00,COMPLETED,308.8,CARD
8066,2499,1,,2026-03-12 22:06:00,2026-03-12 22:31:00,COMPLETED,446.32,UPI
8067,3532,91,,2026-03-12 16:02:00,2026-03-12 16:47:00,COMPLETED,412.2,CARD
8068,1972,93,,2026-03-12 13:33:00,2026-03-12 14:11:00,COMPLETED,394.58,CARD
8069,2393,88,,2026-03-12 20:33:00,2026-03-12 21:04:00,CANCELLED,749.7,UPI
8070,1367,99,,2026-03-12 08:48:00,2026-03-12 09:15:00,COMPLETED,459.8,CARD
8071,3000,38,,2026-03-13 10:25:00,2026-03-13 11:04:00,COMPLETED,406.33,COD
8072,2143,117,,2026-03-13 22:31:00,2026-03-13 23:03:00,COMPLETED,579.14,CARD
8073,2022,101,,2026-03-13 13:43:00,2026-03-13 14:25:00,COMPLETED,338.91,UPI
8074,4573,96,,2026-03-13 21:36:00,2026-03-13 22:14:00,CANCELLED,527.96,COD
8075,3711,50,,2026-03-13 14:25:00,2026-03-13 14:57:00,CANCELLED,699.98,
8076,1110,2,,2026-03-13 16:33:00,2026-03-13 17:18:00,COMPLETED,246.28,CARD
8077,4548,53,,2026-03-13 18:57:00,2026-03-13 19:37:00,COMPLETED,687.81,COD
8078,4537,32,,2026-03-13 21:18:00,2026-03-13 21:49:00,CANCELLED,447.87,COD
8079,2406,81,,2026-03-13 11:59:00,2026-03-13 12:42:00,CANCELLED,209.11,COD
8080,2378,21,,2026-03-13 17:57:00,2026-03-13 18:36:00,COMPLETED,597.39,UPI
8081,4241,99,,2026-03-13 19:37:00,2026-03-13 20:12:00,CANCELLED,248.13,CARD
8082,4348,119,,2026-03-13 09:17:00,2026-03-13 09:49:00,COMPLETED,593.25,COD
8083,1931,78,,2026-03-13 12:03:00,2026-03-13 12:31:00,COMPLETED,404.48,COD
8084,4985,120,,2026-03-13 13:36:00,2026-03-13 14:08:00,COMPLETED,368.03,COD
8085,3161,10,,2026-03-13 21:52:00,2026-03-13 22:30:00,CANCELLED,548.67,UPI
8086,4309,8,,2026-03-13 17:06:00,2026-03-13 17:50:00,COMPLETED,344.78,COD
8087,3356,76,,2026-03-13 19:31:00,2026-03-13 19:57:00,COMPLETED,753.77,COD
8088,4273,4,,2026-03-13 23:00:00,2026-03-13 23:31:00,CANCELLED,629.32,UPI
8089,1568,53,,2026-03-13 09:06:00,2026-03-13 09:35:00,CANCELLED,470.42,COD
8090,1610,62,,2026-03-13 13:11:00,2026-03-13 13:37:00,CANCELLED,747.07,UPI
8091,3897,8,,2026-03-13 18:55:00,2026-03-13 19:26:00,CANCELLED,507.1,CARD
8092,1066,94,,2026-03-13 20:26:00,2026-03-13 21:00:00,COMPLETED,216.44,CARD
8093,3041,74,,2026-03-13 18:19:00,2026-03-13 19:00:00,CANCELLED,705.75,COD
8094,2663,65,,2026-03-13 20:11:00,2026-03-13 20:45:00,COMPLETED,749.13,COD
8095,4609,23,,2026-03-13 11:49:00,2026-03-13 12:25:00,COMPLETED,356.16,COD
8096,2100,81,,2026-03-13 19:05:00,2026-03-13 19:31:00,CANCELLED,155.85,COD
8097,3943,80,,2026-03-13 08:20:00,2026-03-13 08:55:00,CANCELLED,164.94,
8097,3943,80,,2026-03-13 08:20:00,2026-03-13 08:55:00,CANCELLED,164.94,
8098,1587,58,,2026-03-13 18:39:00,2026-03-13 19:21:00,COMPLETED,406.93,CARD
8099,4124,94,,2026-03-13 15:46:00,2026-03-13 16:22:00,CANCELLED,384.83,COD
8100,1758,33,,2026-03-13 09:20:00,2026-03-13 09:56:00,CANCELLED,302.73,UPI
8101,3899,41,,2026-03-13 10:32:00,2026-03-13 11:17:00,CANCELLED,212.35,UPI
8102,2533,49,,2026-03-13 15:18:00,2026-03-13 15:53:00,COMPLETED,342.69,COD
8103,3268,66,,2026-03-13 09:52:00,2026-03-13 10:29:00,CANCELLED,270.08,COD
8104,4576,117,,2026-03-13 17:46:00,2026-03-13 18:26:00,CANCELLED,547.59,CARD
8105,4589,117,,2026-03-13 21:03:00,2026-03-13 21:35:00,COMPLETED,236.82,CARD
8106,3929,5,,2026-03-13 17:02:00,2026-03-13 17:32:00,COMPLETED,275.18,COD
8107,4473,67,,2026-03-13 08:40:00,2026-03-13 09:05:00,COMPLETED,770.32,CARD
8108,1709,114,,2026-03-13 19:26:00,2026-03-13 20:04:00,CANCELLED,179.5,CARD
8109,3707,65,,2026-03-13 14:26:00,2026-03-13 15:06:00,CANCELLED,530.7,
8110,4848,16,,2026-03-13 20:52:00,2026-03-13 21:30:00,CANCELLED,311.99,COD
8111,3644,24,,2026-03-13 17:06:00,2026-03-13 17:48:00,CANCELLED,616.66,CARD
8112,4602,31,,2026-03-13 14:52:00,2026-03-13 15:36:00,COMPLETED,641.49,CARD
8113,3326,94,,2026-03-13 17:02:00,2026-03-13 17:36:00,CANCELLED,409.84,UPI
8114,1341,57,,2026-03-13 20:24:00,2026-03-13 21:00:00,COMPLETED,193.76,CARD
8115,1788,50,,2026-03-13 12:22:00,2026-03-13 13:07:00,COMPLETED,562.4,CARD
8116,4609,97,,2026-03-13 22:35:00,2026-03-13 23:02:00,COMPLETED,733.51,CARD
8117,2544,103,,2026-03-13 22:08:00,2026-03-13 22:40:00,CANCELLED,595.28,COD
8118,1239,119,,2026-03-13 13:08:00,2026-03-13 13:51:00,CANCELLED,405.56,COD
8119,4593,38,,2026-03-13 09:03:00,2026-03-13 09:42:00,COMPLETED,719.86,UPI
8120,4772,96,,2026-03-13 15:15:00,2026-03-13 15:49:00,CANCELLED,183.47,COD
8121,2975,101,,2026-03-13 13:55:00,2026-03-13 14:23:00,COMPLETED,476.71,CARD
8122,4852,118,,2026-03-13 21:32:00,2026-03-13 22:02:00,CANCELLED,199.0,CARD
8123,4257,20,,2026-03-13 12:50:00,2026-03-13 13:34:00,CANCELLED,325.38,UPI
8124,4951,29,,2026-03-13 13:29:00,2026-03-13 14:09:00,COMPLETED,387.75,UPI
8125,3261,24,,2026-03-13 14:00:00,2026-03-13 14:43:00,COMPLETED,295.33,CARD
8126,2798,99,,2026-03-13 09:30:00,2026-03-13 10:11:00,CANCELLED,534.18,UPI
8127,1744,40,,2026-03-13 21:18:00,2026-03-13 22:02:00,CANCELLED,637.75,CARD
8128,4449,81,,2026-03-13 08:32:00,2026-03-13 09:12:00,COMPLETED,580.65,COD
8129,1619,14,,2026-03-13 13:31:00,2026-03-13 14:04:00,COMPLETED,474.14,UPI
8130,2128,120,,2026-03-13 21:56:00,2026-03-13 22:21:00,CANCELLED,335.35,UPI
8131,3455,76,,2026-03-13 11:07:00,2026-03-13 11:47:00,CANCELLED,359.61,COD
8132,3939,29,,2026-03-13 09:47:00,2026-03-13 10:31:00,CANCELLED,708.45,UPI
8133,1274,40,,2026-03-13 22:48:00,2026-03-13 23:19:00,CANCELLED,710.0,CARD
8134,3356,34,,2026-03-13 14:13:00,2026-03-13 14:56:00,CANCELLED,472.21,CARD
8135,4512,59,,2026-03-13 14:12:00,2026-03-13 14:56:00,CANCELLED,175.12,UPI
8136,2032,106,,2026-03-13 09:26:00,2026-03-13 10:07:00,COMPLETED,732.66,UPI
8137,2894,52,,2026-03-13 12:12:00,2026-03-13 12:48:00,CANCELLED,293.67,COD
8138,2142,44,,2026-03-13 19:13:00,2026-03-13 19:39:00,COMPLETED,267.37,UPI
8139,3345,73,,2026-03-13 15:25:00,2026-03-13 15:52:00,COMPLETED,454.65,UPI
8140,3431,102,,2026-03-13 18:24:00,2026-03-13 18:57:00,COMPLETED,257.97,UPI
8141,3898,111,,2026-03-13 08:11:00,2026-03-13 08:47:00,CANCELLED,707.87,UPI
8142,3560,18,,2026-03-13 22:22:00,2026-03-13 23:04:00,CANCELLED,303.78,CARD
8143,4510,34,,2026-03-13 08:25:00,2026-03-13 09:01:00,COMPLETED,310.09,CARD
8144,4793,85,,2026-03-13 15:43:00,2026-03-13 16:21:00,COMPLETED,715.55,COD
8145,1502,3,,2026-03-13 17:31:00,2026-03-13 18:13:00,CANCELLED,687.98,COD
8146,4153,95,,2026-03-13 15:46:00,2026-03-13 16:16:00,CANCELLED,344.87,UPI
8147,4623,54,,2026-03-13 22:29:00,2026-03-13 23:10:00,COMPLETED,197.73,CARD
8148,2987,28,,2026-03-13 12:45:00,2026-03-13 13:16:00,COMPLETED,209.58,COD
8149,3776,62,,2026-03-13 20:53:00,2026-03-13 21:32:00,CANCELLED,682.26,UPI
8150,4200,11,,2026-03-13 17:17:00,2026-03-13 17:59:00,CANCELLED,240.07,UPI
8151,4806,74,,2026-03-13 14:31:00,2026-03-13 15:06:00,CANCELLED,504.91,COD
8152,3252,102,,2026-03-13 15:17:00,2026-03-13 15:51:00,CANCELLED,547.09,UPI
8153,1737,69,,2026-03-13 19:58:00,2026-03-13 20:31:00,CANCELLED,560.62,COD
8154,3148,9,,2026-03-13 22:04:00,2026-03-13 22:46:00,CANCELLED,302.87,CARD
8155,3316,35,,2026-03-13 08:36:00,2026-03-13 09:18:00,COMPLETED,689.24,COD
8156,3523,102,,2026-03-13 12:23:00,2026-03-13 13:06:00,COMPLETED,383.15,CARD
8157,2121,75,,2026-03-13 15:33:00,2026-03-13 16:15:00,COMPLETED,508.1,COD
8158,4287,115,,2026-03-13 14:59:00,2026-03-13 15:39:00,COMPLETED,211.33,CARD
8159,3046,100,,2026-03-13 19:46:00,2026-03-13 20:14:00,CANCELLED,547.87,CARD
8160,1997,46,,2026-03-13 15:42:00,2026-03-13 16:17:00,CANCELLED,708.07,CARD
8161,1677,24,,2026-03-13 16:50:00,2026-03-13 17:31:00,CANCELLED,647.29,CARD
8161,1677,24,,2026-03-13 16:50:00,2026-03-13 17:31:00,CANCELLED,647.29,CARD
8162,1135,69,,2026-03-13 14:48:00,2026-03-13 15:33:00,CANCELLED,474.44,CARD
8163,3606,18,,2026-03-13 17:52:00,2026-03-13 18:33:00,COMPLETED,442.81,UPI
